pool,pair_symbols,epoch_week,fee_tier_bps,fees_usd,volume_usd,tvl_usd,emissions_aero,aero_price,emissions_usd,fees_per_emission,profitable
0x0bd7cfd63db4b508c616368fc83635baca65c710,WETH/$PAAL,2026-W15,30.0,33.93,11309.9944,3835.68,69.507232,0.344094,23.917,1.4187,True
0x1da71ce5ebf772f9fdd44e29bec53c7185e188ba,WETH/OVN,2026-W15,30.0,12.8583,4286.0995,67442.4,0.0,0.344094,0.0,,True
0x3ba9ce0f19cf3ccb631b973c83712c7e6e9585ae,WETH/WELL,2026-W15,30.0,46.8425,15614.1823,366676.18,496.766892,0.344094,170.9344,0.274,False
0x4e829f8a5213c42535ab84aa40bd4adcce9cba02,WETH/BRETT,2026-W15,30.0,6423.8043,2141268.0986,3336930.96,8131.81569,0.344094,2798.1076,2.2958,True
0x562d63bfcea2eae8be3265b1f841d42af6dde0b7,USDC/CTX,2026-W15,30.0,33.0693,11023.1068,21603.02,464.208169,0.344094,159.7312,0.207,False
0x5a1401c002f67ca00557e7179d34c3fe6d753b28,EXTRA/WETH,2026-W15,30.0,40.9905,13663.4885,19036.56,178.912697,0.344094,61.5628,0.6658,False
0x681d6e4b0b020656ca04956ddaf76add7ef022f6,SEDA/WETH,2026-W15,30.0,1010.6853,336895.1081,268043.79,135.970013,0.344094,46.7864,21.6021,True
0x6ee714d6d8df7662bca805f58cc1d5a8886d78eb,RECALL/WETH,2026-W15,30.0,1070.9471,356982.3568,201095.1,3331.094794,0.344094,1146.2092,0.9343,False
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,WETH/cbBTC,2026-W15,5.0,212747.3152,425494630.448,43440770.47,162798.792815,0.344094,56018.0598,3.7978,True
0x777820ca027bdee7d12cae14355da487328ae8d2,uPUMP/WETH,2026-W15,30.0,0.2931,97.7044,25426.28,0.0,0.344094,0.0,,True
0x8cad4af4c6b4dd0efd195407498e55eb9c328cd3,WETH/VEIL,2026-W15,30.0,6.688,2229.3186,2421.1,107.930334,0.344094,37.1382,0.1801,False
0xac858b9d917442411a5c9fc1d02ce05ba96eae5c,WETH/PHI,2026-W15,30.0,0.2615,87.1811,182987.94,0.0,0.344094,0.0,,True
0xb378137c90444bbcecd44a1f766851fbf53d2a9e,WETH/mooBIFI,2026-W15,30.0,475.9015,158633.8213,123235.58,3571.686085,0.344094,1228.9951,0.3872,False
0xbd3cd0d9d429b41f0a2e1c026552bd598294d5e0,weETH/WETH,2026-W15,1.0,679.3176,6793176.16,946383.84,1856.630214,0.344094,638.855,1.0633,True
0xcde41d0b1ad079c3ceb7271559f738f503102852,AUDD/USDC,2026-W15,1.0,26.866,268659.8078,23541.56,598.582051,0.344094,205.9684,0.1304,False
0xdbc6998296caa1652a810dc8d3baf4a8294330f1,WETH/USDC,2026-W15,1.0,8406.6384,84066383.8184,1229231.43,22164.450726,0.344094,7626.6507,1.1023,True
0xe077ddfb9e9d9403a8ec42d3023d17e8417ee399,GIZA/USDC,2026-W15,30.0,986.5816,328860.547,679040.85,20763.897451,0.344094,7144.729,0.1381,False
0xf099cefe04717710dd2ec40f2e0c9c06134f5eb5,TOWNS/USDC,2026-W15,30.0,1.6818,560.6094,11095.91,10.640902,0.344094,3.6615,0.4593,False
0xfd4f716cb3c493afddd40c67d3f42426aeb2d902,WETH/uLINK,2026-W15,5.0,4.4611,8922.2197,72238.78,35.487145,0.344094,12.2109,0.3653,False
0x06c522a75a0413269fae5069ff9b93d65c7c4b57,WETH/RETAKE,2026-W15,30.0,0.0002,0.0832,3007.06,0.0,0.344094,0.0,,True
0x6eaf8196a9a3207a9cdf06efd112fef7a27e34fb,WETH/FLAY,2026-W15,30.0,0.0092,3.0603,8453.04,0.221945,0.344094,0.0764,0.1204,False
0x0225ba893d5f8ecd6d2022f9dec59b34f61098a1,WETH/uSOL,2026-W16,30.0,1802.1574,600719.1259,1013581.75,993.681431,0.390586,388.1179,4.6433,True
0x04f8375dad560480d6639b9600cd88ca594e2293,WETH/LsETH,2026-W16,1.0,0.3667,3666.5392,15659.63,0.649857,0.390586,0.2538,1.4448,True
0x0a7021c9843c2fb3b98c02ed7f93354774286109,WETH/CHOMP,2026-W16,30.0,0.0006,0.1877,33665.47,0.0,0.390586,0.0,,True
0x0bd7cfd63db4b508c616368fc83635baca65c710,WETH/$PAAL,2026-W16,30.0,40.835,13611.6711,4019.78,68.496557,0.390586,26.7538,1.5263,True
0x1da71ce5ebf772f9fdd44e29bec53c7185e188ba,WETH/OVN,2026-W16,30.0,15.9494,5316.4574,71210.68,0.0,0.390586,0.0,,True
0x3ba9ce0f19cf3ccb631b973c83712c7e6e9585ae,WETH/WELL,2026-W16,30.0,38.5872,12862.4009,383296.93,387.646418,0.390586,151.4092,0.2549,False
0x4e829f8a5213c42535ab84aa40bd4adcce9cba02,WETH/BRETT,2026-W16,30.0,11136.7055,3712235.1637,3531619.35,13354.985144,0.390586,5216.2678,2.135,True
0x562d63bfcea2eae8be3265b1f841d42af6dde0b7,USDC/CTX,2026-W16,30.0,77.1245,25708.1799,21388.04,946.121139,0.390586,369.5415,0.2087,False
0x5a1401c002f67ca00557e7179d34c3fe6d753b28,EXTRA/WETH,2026-W16,30.0,1.821,607.0108,17512.41,177.024843,0.390586,69.1434,0.0263,False
0x681d6e4b0b020656ca04956ddaf76add7ef022f6,SEDA/WETH,2026-W16,30.0,549.0906,183030.2089,327315.3,327.749175,0.390586,128.0142,4.2893,True
0x6eaf8196a9a3207a9cdf06efd112fef7a27e34fb,WETH/FLAY,2026-W16,30.0,0.0148,4.937,9419.71,0.0,0.390586,0.0,,True
0x6ee714d6d8df7662bca805f58cc1d5a8886d78eb,RECALL/WETH,2026-W16,30.0,1633.3863,544462.1149,222655.43,2806.154073,0.390586,1096.044,1.4903,True
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,WETH/cbBTC,2026-W16,5.0,325771.2406,651542481.1164,44327529.81,178367.088657,0.390586,69667.6553,4.6761,True
0x777820ca027bdee7d12cae14355da487328ae8d2,uPUMP/WETH,2026-W16,30.0,1.1278,375.9392,25599.16,0.0,0.390586,0.0,,True
0x8cad4af4c6b4dd0efd195407498e55eb9c328cd3,WETH/VEIL,2026-W16,30.0,7.5717,2523.8987,2570.6,106.713501,0.390586,41.6808,0.1817,False
0xac858b9d917442411a5c9fc1d02ce05ba96eae5c,WETH/PHI,2026-W16,30.0,0.6766,225.545,195031.27,0.0,0.390586,0.0,,True
0xb378137c90444bbcecd44a1f766851fbf53d2a9e,WETH/mooBIFI,2026-W16,30.0,332.9925,110997.4986,104369.21,593.594085,0.390586,231.8494,1.4362,True
0xbd3cd0d9d429b41f0a2e1c026552bd598294d5e0,weETH/WETH,2026-W16,1.0,597.0599,5970598.6712,1243721.87,1830.120289,0.390586,714.819,0.8353,False
0xcde41d0b1ad079c3ceb7271559f738f503102852,AUDD/USDC,2026-W16,1.0,30.0866,300866.4094,41588.21,592.265925,0.390586,231.3307,0.1301,False
0xdbc6998296caa1652a810dc8d3baf4a8294330f1,WETH/USDC,2026-W16,1.0,6106.2463,61062463.4719,1140947.14,15768.721551,0.390586,6159.039,0.9914,False
0xe077ddfb9e9d9403a8ec42d3023d17e8417ee399,GIZA/USDC,2026-W16,30.0,543.9857,181328.5575,677001.3,11382.485069,0.390586,4445.8372,0.1224,False
0xf099cefe04717710dd2ec40f2e0c9c06134f5eb5,TOWNS/USDC,2026-W16,30.0,2.255,751.6807,11136.93,10.528621,0.390586,4.1123,0.5484,False
0xfd4f716cb3c493afddd40c67d3f42426aeb2d902,WETH/uLINK,2026-W16,5.0,6.2887,12577.4339,76962.34,34.19238,0.390586,13.3551,0.4709,False
0x06c522a75a0413269fae5069ff9b93d65c7c4b57,WETH/RETAKE,2026-W16,30.0,0.0002,0.0572,3243.32,0.0,0.390586,0.0,,True
0xf11fd84609d5d55f5a2787ef5c8774c17a609b25,jEUR/USDC,2026-W16,5.0,0.0009,1.8297,2427.2,0.0,0.390586,0.0,,True
0x0225ba893d5f8ecd6d2022f9dec59b34f61098a1,WETH/uSOL,2026-W17,30.0,857.6625,285887.5049,986707.15,2219.127818,0.40627,901.5653,0.9513,False
0x04f8375dad560480d6639b9600cd88ca594e2293,WETH/LsETH,2026-W17,1.0,0.0233,233.3549,15503.32,0.651137,0.40627,0.2645,0.0881,False
0x0a7021c9843c2fb3b98c02ed7f93354774286109,WETH/CHOMP,2026-W17,30.0,0.0003,0.0988,34707.45,0.0,0.40627,0.0,,True
0x0bd7cfd63db4b508c616368fc83635baca65c710,WETH/$PAAL,2026-W17,30.0,24.6818,8227.2664,4007.05,47.095783,0.40627,19.1336,1.29,True
0x1da71ce5ebf772f9fdd44e29bec53c7185e188ba,WETH/OVN,2026-W17,30.0,23.6793,7893.0972,71217.23,0.0,0.40627,0.0,,True
0x3ba9ce0f19cf3ccb631b973c83712c7e6e9585ae,WETH/WELL,2026-W17,30.0,53.7141,17904.7029,379165.58,243.397577,0.40627,98.8852,0.5432,False
0x4e829f8a5213c42535ab84aa40bd4adcce9cba02,WETH/BRETT,2026-W17,30.0,6027.8062,2009268.7347,3527833.75,14553.778089,0.40627,5912.7653,1.0195,True
0x562d63bfcea2eae8be3265b1f841d42af6dde0b7,USDC/CTX,2026-W17,30.0,31.7685,10589.5008,21367.16,960.828582,0.40627,390.356,0.0814,False
0x5a1401c002f67ca00557e7179d34c3fe6d753b28,EXTRA/WETH,2026-W17,30.0,1.0397,346.5778,17191.38,175.044735,0.40627,71.1154,0.0146,False
0x681d6e4b0b020656ca04956ddaf76add7ef022f6,SEDA/WETH,2026-W17,30.0,245.8122,81937.3868,324070.67,398.744526,0.40627,161.998,1.5174,True
0x6eaf8196a9a3207a9cdf06efd112fef7a27e34fb,WETH/FLAY,2026-W17,30.0,0.0029,0.9706,9158.52,0.0,0.40627,0.0,,True
0x6ee714d6d8df7662bca805f58cc1d5a8886d78eb,RECALL/WETH,2026-W17,30.0,786.821,262273.6535,223952.65,3297.125798,0.40627,1339.5237,0.5874,False
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,WETH/cbBTC,2026-W17,5.0,388196.6922,776393384.4929,44047651.87,169361.057509,0.40627,68806.3387,5.6419,True
0x777820ca027bdee7d12cae14355da487328ae8d2,uPUMP/WETH,2026-W17,30.0,0.8973,299.0839,23622.6,0.0,0.40627,0.0,,True
0x8cad4af4c6b4dd0efd195407498e55eb9c328cd3,WETH/VEIL,2026-W17,30.0,10.1664,3388.791,2184.15,32.551314,0.40627,13.2246,0.7687,False
0xac858b9d917442411a5c9fc1d02ce05ba96eae5c,WETH/PHI,2026-W17,30.0,0.742,247.3418,165313.27,0.0,0.40627,0.0,,True
0xb378137c90444bbcecd44a1f766851fbf53d2a9e,WETH/mooBIFI,2026-W17,30.0,232.7068,77568.921,94939.87,2901.380993,0.40627,1178.7444,0.1974,False
0xbd3cd0d9d429b41f0a2e1c026552bd598294d5e0,weETH/WETH,2026-W17,1.0,272.978,2729779.501,1132483.45,1847.502823,0.40627,750.5852,0.3637,False
0xcde41d0b1ad079c3ceb7271559f738f503102852,AUDD/USDC,2026-W17,1.0,22.7522,227522.3644,49633.65,593.432858,0.40627,241.094,0.0944,False
0xdbc6998296caa1652a810dc8d3baf4a8294330f1,WETH/USDC,2026-W17,1.0,2302.2862,23022861.6134,893150.16,0.0,0.40627,0.0,,True
0xe077ddfb9e9d9403a8ec42d3023d17e8417ee399,GIZA/USDC,2026-W17,30.0,112.1935,37397.8247,555324.95,0.0,0.40627,0.0,,True
0xf099cefe04717710dd2ec40f2e0c9c06134f5eb5,TOWNS/USDC,2026-W17,30.0,1.2166,405.532,11151.8,1.94392,0.40627,0.7898,1.5404,True
0xfd4f716cb3c493afddd40c67d3f42426aeb2d902,WETH/uLINK,2026-W17,5.0,3.4426,6885.1882,71015.61,61.585419,0.40627,25.0203,0.1376,False
0x0225ba893d5f8ecd6d2022f9dec59b34f61098a1,WETH/uSOL,2026-W18,30.0,579.2766,193092.19,982827.99,2059.939783,0.45763,942.6895,0.6145,False
0x04f8375dad560480d6639b9600cd88ca594e2293,WETH/LsETH,2026-W18,1.0,0.0254,253.6359,15060.3,0.679307,0.45763,0.3109,0.0817,False
0x0bd7cfd63db4b508c616368fc83635baca65c710,WETH/$PAAL,2026-W18,30.0,32.4789,10826.3048,4058.21,116.199688,0.45763,53.1764,0.6108,False
0x1da71ce5ebf772f9fdd44e29bec53c7185e188ba,WETH/OVN,2026-W18,30.0,30.1118,10037.2685,69926.92,0.0,0.45763,0.0,,True
0x3ba9ce0f19cf3ccb631b973c83712c7e6e9585ae,WETH/WELL,2026-W18,30.0,39.1401,13046.7108,371362.3,206.170657,0.45763,94.3498,0.4148,False
0x4e829f8a5213c42535ab84aa40bd4adcce9cba02,WETH/BRETT,2026-W18,30.0,8827.0673,2942355.768,3553320.78,23303.318806,0.45763,10664.289,0.8277,False
0x562d63bfcea2eae8be3265b1f841d42af6dde0b7,USDC/CTX,2026-W18,30.0,30.0611,10020.3671,21136.59,1003.237754,0.45763,459.1113,0.0655,False
0x5a1401c002f67ca00557e7179d34c3fe6d753b28,EXTRA/WETH,2026-W18,30.0,1.4706,490.211,16609.38,181.384515,0.45763,83.0069,0.0177,False
0x681d6e4b0b020656ca04956ddaf76add7ef022f6,SEDA/WETH,2026-W18,30.0,195.869,65289.6548,322393.03,161.369236,0.45763,73.8473,2.6524,True
0x6ee714d6d8df7662bca805f58cc1d5a8886d78eb,RECALL/WETH,2026-W18,30.0,1481.5385,493846.1782,223568.23,3334.829587,0.45763,1526.1168,0.9708,False
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,WETH/cbBTC,2026-W18,5.0,251337.1737,502674347.3102,43763186.18,130254.182732,0.45763,59608.1725,4.2165,True
0x777820ca027bdee7d12cae14355da487328ae8d2,uPUMP/WETH,2026-W18,30.0,0.7096,236.5488,24706.7,0.0,0.45763,0.0,,True
0x8cad4af4c6b4dd0efd195407498e55eb9c328cd3,WETH/VEIL,2026-W18,30.0,1.7065,568.8478,1869.61,47.526076,0.45763,21.7493,0.0785,False
0xac858b9d917442411a5c9fc1d02ce05ba96eae5c,WETH/PHI,2026-W18,30.0,0.6067,202.2176,156725.98,1.006352,0.45763,0.4605,1.3175,True
0xb378137c90444bbcecd44a1f766851fbf53d2a9e,WETH/mooBIFI,2026-W18,30.0,139.7619,46587.3021,109976.2,2766.850643,0.45763,1266.1928,0.1104,False
0xbd3cd0d9d429b41f0a2e1c026552bd598294d5e0,weETH/WETH,2026-W18,1.0,480.2864,4802863.9191,1207881.77,1919.789601,0.45763,878.5526,0.5467,False
0xcde41d0b1ad079c3ceb7271559f738f503102852,AUDD/USDC,2026-W18,1.0,22.035,220349.8096,52916.37,619.105176,0.45763,283.3209,0.0778,False
0xdbc6998296caa1652a810dc8d3baf4a8294330f1,WETH/USDC,2026-W18,1.0,722.4206,7224205.5542,764535.82,0.0,0.45763,0.0,,True
0xe077ddfb9e9d9403a8ec42d3023d17e8417ee399,GIZA/USDC,2026-W18,30.0,83.9745,27991.4971,494862.73,0.0,0.45763,0.0,,True
0xf099cefe04717710dd2ec40f2e0c9c06134f5eb5,TOWNS/USDC,2026-W18,30.0,0.794,264.6734,11118.46,1.909471,0.45763,0.8738,0.9087,False
0xfd4f716cb3c493afddd40c67d3f42426aeb2d902,WETH/uLINK,2026-W18,5.0,2.3043,4608.5983,67790.81,61.035699,0.45763,27.9317,0.0825,False
0x6eaf8196a9a3207a9cdf06efd112fef7a27e34fb,WETH/FLAY,2026-W18,30.0,0.094,31.3283,8880.75,0.001598,0.45763,0.0007,134.2857,True
0x0225ba893d5f8ecd6d2022f9dec59b34f61098a1,WETH/uSOL,2026-W19,30.0,1857.6522,619217.391,1041150.2,785.672406,0.46109,362.2655,5.1279,True
0x04f8375dad560480d6639b9600cd88ca594e2293,WETH/LsETH,2026-W19,1.0,0.0185,184.9563,15286.95,0.717833,0.46109,0.331,0.0559,False
0x0bd7cfd63db4b508c616368fc83635baca65c710,WETH/$PAAL,2026-W19,30.0,29.3783,9792.7828,3366.63,37.48346,0.46109,17.2832,1.6998,True
0x1da71ce5ebf772f9fdd44e29bec53c7185e188ba,WETH/OVN,2026-W19,30.0,1.3859,461.9789,66000.4,0.0,0.46109,0.0,,True
0x3ba9ce0f19cf3ccb631b973c83712c7e6e9585ae,WETH/WELL,2026-W19,30.0,262.4523,87484.1097,382445.44,209.720257,0.46109,96.6999,2.7141,True
0x4e829f8a5213c42535ab84aa40bd4adcce9cba02,WETH/BRETT,2026-W19,30.0,14126.78,4708926.6735,3717995.84,11088.555714,0.46109,5112.8191,2.763,True
0x562d63bfcea2eae8be3265b1f841d42af6dde0b7,USDC/CTX,2026-W19,30.0,68.8414,22947.1347,21715.56,1061.656258,0.46109,489.5188,0.1406,False
0x5a1401c002f67ca00557e7179d34c3fe6d753b28,EXTRA/WETH,2026-W19,30.0,15.6318,5210.5944,23841.17,190.356398,0.46109,87.7714,0.1781,False
0x681d6e4b0b020656ca04956ddaf76add7ef022f6,SEDA/WETH,2026-W19,30.0,452.4361,150812.0259,362951.34,118.590177,0.46109,54.6807,8.2741,True
0x6eaf8196a9a3207a9cdf06efd112fef7a27e34fb,WETH/FLAY,2026-W19,30.0,0.0046,1.5273,9019.1,0.003765,0.46109,0.0017,2.7059,True
0x6ee714d6d8df7662bca805f58cc1d5a8886d78eb,RECALL/WETH,2026-W19,30.0,1303.7816,434593.8522,237829.27,3083.389402,0.46109,1421.7192,0.917,False
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,WETH/cbBTC,2026-W19,5.0,305121.6576,610243315.2006,42234134.16,113242.828538,0.46109,52215.1045,5.8436,True
0x777820ca027bdee7d12cae14355da487328ae8d2,uPUMP/WETH,2026-W19,30.0,1.0421,347.3562,25648.72,0.0,0.46109,0.0,,True
0x8cad4af4c6b4dd0efd195407498e55eb9c328cd3,WETH/VEIL,2026-W19,30.0,13.5547,4518.2235,2127.17,9.493622,0.46109,4.3774,3.0965,True
0xac858b9d917442411a5c9fc1d02ce05ba96eae5c,WETH/PHI,2026-W19,30.0,42.5733,14191.1004,144488.68,2.371005,0.46109,1.0932,38.9437,True
0xb378137c90444bbcecd44a1f766851fbf53d2a9e,WETH/mooBIFI,2026-W19,30.0,57.7392,19246.3947,104659.38,1545.397856,0.46109,712.5671,0.081,False
0xbd3cd0d9d429b41f0a2e1c026552bd598294d5e0,weETH/WETH,2026-W19,1.0,701.9478,7019477.5965,1171418.2,2028.66704,0.46109,935.3975,0.7504,False
0xcde41d0b1ad079c3ceb7271559f738f503102852,AUDD/USDC,2026-W19,1.0,23.0432,230431.9252,56745.64,654.21662,0.46109,301.6526,0.0764,False
0xdbc6998296caa1652a810dc8d3baf4a8294330f1,WETH/USDC,2026-W19,1.0,839.7865,8397864.8006,757146.5,0.0,0.46109,0.0,,True
0xe077ddfb9e9d9403a8ec42d3023d17e8417ee399,GIZA/USDC,2026-W19,30.0,82.0816,27360.5487,503651.95,0.0,0.46109,0.0,,True
0xf099cefe04717710dd2ec40f2e0c9c06134f5eb5,TOWNS/USDC,2026-W19,30.0,1.0326,344.1906,11324.37,0.57556,0.46109,0.2654,3.8907,True
0xfd4f716cb3c493afddd40c67d3f42426aeb2d902,WETH/uLINK,2026-W19,5.0,6.3352,12670.3804,70809.3,5.895443,0.46109,2.7183,2.3306,True
0x0a7021c9843c2fb3b98c02ed7f93354774286109,WETH/CHOMP,2026-W19,30.0,0.0001,0.0331,33212.72,0.0,0.46109,0.0,,True
0x0225ba893d5f8ecd6d2022f9dec59b34f61098a1,WETH/uSOL,2026-W20,30.0,2237.8433,745947.7751,1011831.27,1064.973628,0.480959,512.2089,4.369,True
0x04f8375dad560480d6639b9600cd88ca594e2293,WETH/LsETH,2026-W20,1.0,0.044,440.4329,14854.32,0.73536,0.480959,0.3537,0.1244,False
0x06c522a75a0413269fae5069ff9b93d65c7c4b57,WETH/RETAKE,2026-W20,30.0,0.013,4.3485,3155.97,0.0,0.480959,0.0,,True
0x0bd7cfd63db4b508c616368fc83635baca65c710,WETH/$PAAL,2026-W20,30.0,11.2295,3743.1684,3068.92,47.76018,0.480959,22.9707,0.4889,False
0x1da71ce5ebf772f9fdd44e29bec53c7185e188ba,WETH/OVN,2026-W20,30.0,0.3654,121.8141,62337.9,0.0,0.480959,0.0,,True
0x3ba9ce0f19cf3ccb631b973c83712c7e6e9585ae,WETH/WELL,2026-W20,30.0,62.2767,20758.9076,368664.75,162.833495,0.480959,78.3163,0.7952,False
0x4e829f8a5213c42535ab84aa40bd4adcce9cba02,WETH/BRETT,2026-W20,30.0,14035.1274,4678375.8003,3556440.29,26788.623752,0.480959,12884.2354,1.0893,True
0x562d63bfcea2eae8be3265b1f841d42af6dde0b7,USDC/CTX,2026-W20,30.0,86.7998,28933.2568,21298.59,1088.802627,0.480959,523.6697,0.1658,False
0x5a1401c002f67ca00557e7179d34c3fe6d753b28,EXTRA/WETH,2026-W20,30.0,42.9793,14326.4312,21164.73,193.559387,0.480959,93.0942,0.4617,False
0x681d6e4b0b020656ca04956ddaf76add7ef022f6,SEDA/WETH,2026-W20,30.0,258.8116,86270.5487,337258.85,124.727202,0.480959,59.9887,4.3143,True
0x6eaf8196a9a3207a9cdf06efd112fef7a27e34fb,WETH/FLAY,2026-W20,30.0,0.0402,13.3966,8694.96,0.004751,0.480959,0.0023,17.4783,True
0x6ee714d6d8df7662bca805f58cc1d5a8886d78eb,RECALL/WETH,2026-W20,30.0,1021.8869,340628.9719,113633.07,2345.408503,0.480959,1128.0458,0.9059,False
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,WETH/cbBTC,2026-W20,5.0,216569.3551,433138710.2775,40501641.77,119672.130526,0.480959,57557.4136,3.7627,True
0x777820ca027bdee7d12cae14355da487328ae8d2,uPUMP/WETH,2026-W20,30.0,0.8463,282.0939,24550.1,0.0,0.480959,0.0,,True
0x8cad4af4c6b4dd0efd195407498e55eb9c328cd3,WETH/VEIL,2026-W20,30.0,6.6096,2203.209,2125.31,35.153392,0.480959,16.9073,0.3909,False
0xac858b9d917442411a5c9fc1d02ce05ba96eae5c,WETH/PHI,2026-W20,30.0,10.3879,3462.6218,122005.95,2.818199,0.480959,1.3554,7.6641,True
0xb378137c90444bbcecd44a1f766851fbf53d2a9e,WETH/mooBIFI,2026-W20,30.0,23.0715,7690.4958,116640.15,605.066644,0.480959,291.0124,0.0793,False
0xbd3cd0d9d429b41f0a2e1c026552bd598294d5e0,weETH/WETH,2026-W20,1.0,380.434,3804339.8502,576584.87,2078.198927,0.480959,999.5289,0.3806,False
0xcde41d0b1ad079c3ceb7271559f738f503102852,AUDD/USDC,2026-W20,1.0,21.5648,215647.724,57786.29,670.189958,0.480959,322.334,0.0669,False
0xdbc6998296caa1652a810dc8d3baf4a8294330f1,WETH/USDC,2026-W20,1.0,776.1914,7761914.0783,727152.24,0.0,0.480959,0.0,,True
0xe077ddfb9e9d9403a8ec42d3023d17e8417ee399,GIZA/USDC,2026-W20,30.0,21.7635,7254.506,504912.87,0.0,0.480959,0.0,,True
0xf099cefe04717710dd2ec40f2e0c9c06134f5eb5,TOWNS/USDC,2026-W20,30.0,1.2465,415.5137,11147.89,2.652692,0.480959,1.2758,0.977,False
0xfd4f716cb3c493afddd40c67d3f42426aeb2d902,WETH/uLINK,2026-W20,5.0,1.0122,2024.3212,68851.97,34.65649,0.480959,16.6684,0.0607,False
0xf11fd84609d5d55f5a2787ef5c8774c17a609b25,jEUR/USDC,2026-W20,5.0,0.0002,0.4883,2435.45,0.0,0.480959,0.0,,True
0x0225ba893d5f8ecd6d2022f9dec59b34f61098a1,WETH/uSOL,2026-W21,30.0,2297.4296,765809.8522,933282.07,1740.110726,0.425293,740.0568,3.1044,True
0x04f8375dad560480d6639b9600cd88ca594e2293,WETH/LsETH,2026-W21,1.0,0.0226,225.9219,13929.77,0.733872,0.425293,0.3121,0.0724,False
0x06c522a75a0413269fae5069ff9b93d65c7c4b57,WETH/RETAKE,2026-W21,30.0,0.029,9.6816,2952.79,0.0,0.425293,0.0,,True
0x0a7021c9843c2fb3b98c02ed7f93354774286109,WETH/CHOMP,2026-W21,30.0,0.0001,0.0419,32312.4,0.0,0.425293,0.0,,True
0x0bd7cfd63db4b508c616368fc83635baca65c710,WETH/$PAAL,2026-W21,30.0,16.112,5370.6768,2655.88,14.324596,0.425293,6.0921,2.6447,True
0x1da71ce5ebf772f9fdd44e29bec53c7185e188ba,WETH/OVN,2026-W21,30.0,0.03,9.987,59742.96,0.0,0.425293,0.0,,True
0x3ba9ce0f19cf3ccb631b973c83712c7e6e9585ae,WETH/WELL,2026-W21,30.0,165.7761,55258.7005,346575.19,1924.125443,0.425293,818.317,0.2026,False
0x4e829f8a5213c42535ab84aa40bd4adcce9cba02,WETH/BRETT,2026-W21,30.0,7365.4098,2455136.5997,3270847.19,21390.595839,0.425293,9097.2696,0.8096,False
0x562d63bfcea2eae8be3265b1f841d42af6dde0b7,USDC/CTX,2026-W21,30.0,66.4126,22137.5217,20812.09,1087.485287,0.425293,462.4998,0.1436,False
0x5a1401c002f67ca00557e7179d34c3fe6d753b28,EXTRA/WETH,2026-W21,30.0,1.7973,599.1099,15149.27,191.891809,0.425293,81.6102,0.022,False
0x681d6e4b0b020656ca04956ddaf76add7ef022f6,SEDA/WETH,2026-W21,30.0,6187.6799,2062559.9621,367227.02,55.907257,0.425293,23.777,260.238,True
0x6ee714d6d8df7662bca805f58cc1d5a8886d78eb,RECALL/WETH,2026-W21,30.0,3.6887,1229.5786,86537.04,0.0,0.425293,0.0,,True
0x70acdf2ad0bf2402c957154f944c19ef4e1cbae1,WETH/cbBTC,2026-W21,5.0,222174.3591,444348718.1866,37505503.12,77984.544383,0.425293,33166.2771,6.6988,True
0x777820ca027bdee7d12cae14355da487328ae8d2,uPUMP/WETH,2026-W21,30.0,0.7549,251.6404,23718.32,0.0,0.425293,0.0,,True
0x8cad4af4c6b4dd0efd195407498e55eb9c328cd3,WETH/VEIL,2026-W21,30.0,34.763,11587.657,2506.08,25.166824,0.425293,10.7033,3.2479,True
0xac858b9d917442411a5c9fc1d02ce05ba96eae5c,WETH/PHI,2026-W21,30.0,1.9163,638.7516,110507.4,0.371879,0.425293,0.1582,12.1131,True
0xb378137c90444bbcecd44a1f766851fbf53d2a9e,WETH/mooBIFI,2026-W21,30.0,95.6082,31869.3855,103313.6,296.316084,0.425293,126.0211,0.7587,False
0xbd3cd0d9d429b41f0a2e1c026552bd598294d5e0,weETH/WETH,2026-W21,1.0,167.1479,1671478.8004,472954.92,2073.993296,0.425293,882.0547,0.1895,False
0xcde41d0b1ad079c3ceb7271559f738f503102852,AUDD/USDC,2026-W21,1.0,23.8843,238843.3619,55964.23,668.833701,0.425293,284.4503,0.084,False
0xdbc6998296caa1652a810dc8d3baf4a8294330f1,WETH/USDC,2026-W21,1.0,773.5954,7735953.8024,699753.51,0.0,0.425293,0.0,,True
0xe077ddfb9e9d9403a8ec42d3023d17e8417ee399,GIZA/USDC,2026-W21,30.0,132.9723,44324.0919,488814.8,0.0,0.425293,0.0,,True
0xf099cefe04717710dd2ec40f2e0c9c06134f5eb5,TOWNS/USDC,2026-W21,30.0,1.5797,526.5559,11147.18,0.782462,0.425293,0.3328,4.7467,True
0xfd4f716cb3c493afddd40c67d3f42426aeb2d902,WETH/uLINK,2026-W21,5.0,3.4959,6991.8405,65174.44,26.105096,0.425293,11.1023,0.3149,False
0x6eaf8196a9a3207a9cdf06efd112fef7a27e34fb,WETH/FLAY,2026-W21,30.0,0.0005,0.1576,8098.5,0.004611,0.425293,0.002,0.25,False
